,피해면적합계,진화종료 일,진화종료 월,진화종료 일시,진화종료 연도,발생원인,발생장소_지번,발생장소_동리,발생장소_시군구,발생장소_읍면,발생장소_시도,발생일,발생요일,발생월,발생시간,발생연도
8607,0.02,13,12,16:10:00,2020,입산자실화,산34,율,울주,청량,울산,13,일요일,12,14:37:00,2020
8608,0.01,13,12,12:00:00,2020,입산자실화,산69-4,금성,금정,,부산,13,일요일,12,04:15:00,2020
8609,0.01,13,12,01:13:00,2020,쓰레기소각,615-1,창곡,화성,팔탄,경기,12,토요일,12,23:37:00,2020
8610,0.04,12,12,20:00:00,2020,건축물화재비화,산65,모곡,홍천,서,강원,12,토요일,12,18:25:00,2020
8611,0.05,12,12,19:00:00,2020,입산자실화,산35,황둔,원주,신림,강원,12,토요일,12,15:16:00,2020
8612,0.5,12,12,14:30:00,2020,담뱃불실화,산125-9,구학,원주,신림,강원,12,토요일,12,11:43:00,2020
8613,0.01,10,12,13:34:00,2020,담뱃불실화,산7,학의,의왕,,경기,10,목요일,12,13:11:00,2020
8614,0.01,09,12,21:30:00,2020,기타,381-14,도일,평택,,경기,09,수요일,12,20:59:00,2020
8615,0.1,09,12,16:50:00,2020,쓰레기소각,산147-13,삼평,울주,온산,울산,09,수요일,12,14:43:00,2020
8616,0.06,09,12,14:30:00,2020,기타,산42-25,중,해운대,,부산,09,수요일,12,13:28:00,2020
8617,0.01,09,12,12:56:00,2020,기타,산47-6,길성,화성,향남,경기,09,수요일,12,12:28:00,2020
8618,0.02,08,12,23:00:00,2020,기타,산99,속초,홍천,동,강원,08,화요일,12,20:37:00,2020
8619,0.02,09,12,00:40:00,2020,입산자실화,산51,상인,달서,,대구,08,화요일,12,18:30:00,2020
8620,0.01,06,12,14:00:00,2020,입산자실화,산83-3,부곡,남,,울산,06,일요일,12,13:00:00,2020
8621,0.03,06,12,13:54:00,2020,기타,산13,상계,경주,양남,경북,06,일요일,12,12:15:00,2020
8622,0.05,05,12,16:05:00,2020,기타,산130,복성,순천,혜룡,전남,05,토요일,12,12:46:00,2020
8623,0.03,04,12,15:30:00,2020,농산부산물소각,산24,별지,고령,다산,경북,04,금요일,12,13:09:00,2020
8624,2,04,12,10:00:00,2020,기타,산172-9,신평,고흥,금산,전남,03,목요일,12,23:16:00,2020
8625,0.1,01,12,00:30:00,2020,기타,산55,산대,횡성,우천,강원,01,화요일,12,21:59:00,2020
8626,0.1,26,11,17:40:00,2020,담뱃불실화,산40,상오,상주,화북,경북,26,목요일,11,15:02:00,2020
8627,0.06,26,11,13:40:00,2020,농산부산물소각,산15,삼계,창원 마산회원,,경남,26,목요일,11,12:35:00,2020
8628,0.01,17,11,12:00:00,2020,기타,249-19,세월,양평,강상,경기,17,화요일,11,11:03:00,2020
8629,0.01,16,11,19:54:00,2020,기타,252.0,정자,성남,분당,경기,16,월요일,11,19:08:00,2020
8630,0.03,16,11,14:10:00,2020,입산자실화,산64,묵어,구미,장천,경북,16,월요일,11,12:40:00,2020
8631,0.1,16,11,15:00:00,2020,입산자실화,산99-3,장전평,홍천,홍천,강원,16,월요일,11,12:33:00,2020
8632,0.75,15,11,23:43:00,2020,입산자실화,산9,천전,안동,임하,경북,15,일요일,11,19:19:00,2020
8633,0.2,15,11,21:00:00,2020,건축물화재비화,산90,금곡,청송,청송,경북,15,일요일,11,18:53:00,2020
8634,0.01,15,11,19:00:00,2020,입산자실화,산94-8,용교,고창,성내,전북,15,일요일,11,17:00:00,2020
8635,0.07,15,11,15:10:00,2020,건축물화재비화,241-1,유교,포천,군내,경기,15,일요일,11,14:09:00,2020
8636,0.3,15,11,00:43:00,2020,기타,산71,화서,영천,신녕,경북,14,토요일,11,21:36:00,2020
8637,0.06,14,11,22:03:00,2020,쓰레기소각,산59-1,송정,광주,,경기,14,토요일,11,20:14:00,2020
8638,0.06,14,11,16:13:00,2020,담뱃불실화,산51,부곡,파주,파주,경기,14,토요일,11,15:17:00,2020
8639,0.06,14,11,19:00:00,2020,입산자실화,산26,당산,거창,위천,경남,14,토요일,11,15:16:00,2020
8640,0.26,14,11,16:00:00,2020,담뱃불실화,산5,성동,김포,월곶,경기,14,토요일,11,13:22:00,2020
8641,0.38,14,11,15:45:00,2020,입산자실화,산202-1,산해,영양,입암,경북,14,토요일,11,12:29:00,2020
8642,0.14,13,11,15:00:00,2020,입산자실화,산134,광산,광산,,광주,13,금요일,11,12:40:00,2020
8643,0.3,13,11,11:00:00,2020,입산자실화,산31,교방,창원 마산합포,,경남,13,금요일,11,05:30:00,2020
8644,0.01,12,11,14:07:00,2020,기타,산211-3,화천,경주,건천,경북,12,목요일,11,11:30:00,2020
8645,0.01,10,11,16:20:00,2020,입산자실화,산376-1,반곡,정읍,칠보,전북,10,화요일,11,13:30:00,2020
8646,0.1,10,11,15:21:00,2020,농산부산물소각,산50-1,귀단,안동,예안,경북,10,화요일,11,13:23:00,2020
8647,3,10,11,17:24:00,2020,건축물화재비화,산25-5,삼회,가평,청평,경기,10,화요일,11,13:15:00,2020
8648,0.03,10,11,08:20:00,2020,기타,산111,달제,의성,다인,경북,10,화요일,11,06:29:00,2020
8649,0.02,09,11,21:30:00,2020,기타,산42-7,상안,북,,울산,09,월요일,11,20:21:00,2020
8650,0.01,09,11,19:00:00,2020,입산자실화,산14,춘화,밀양,부북,경남,09,월요일,11,16:37:00,2020
8651,1.5,09,11,17:30:00,2020,기타,산109,작곡,예천,보문,경북,09,월요일,11,13:20:00,2020
8652,0.18,09,11,14:05:00,2020,입산자실화,산48-3,현,가평,조종,경기,09,월요일,11,12:15:00,2020
8653,0.05,09,11,12:40:00,2020,쓰레기소각,산51-1,신현,제천,덕산,충북,09,월요일,11,12:04:00,2020
8654,0.06,09,11,11:12:00,2020,입산자실화,2303.0,난산,서귀포,성산,제주,09,월요일,11,09:34:00,2020
8655,0.05,09,11,01:00:00,2020,입산자실화,산85-2,운수,남양주,수동,경기,08,일요일,11,23:15:00,2020
8656,0.1,08,11,21:40:00,2020,건축물화재비화,산65-3,기지,포천,신북,경기,08,일요일,11,20:28:00,2020
8657,0.03,08,11,21:10:00,2020,건축물화재비화,산138-3,영송,포천,영중,경기,08,일요일,11,20:20:00,2020
8658,0.02,08,11,22:00:00,2020,담뱃불실화,산83(아미산),장림,사하,,부산,08,일요일,11,18:30:00,2020
8659,0.05,08,11,16:20:00,2020,입산자실화,산3,창포,창원 마산합포,,경남,08,일요일,11,14:25:00,2020
8660,1.4,08,11,17:13:00,2020,입산자실화,산40,호명,가평,청평,경기,08,일요일,11,14:20:00,2020
8661,0.5,08,11,17:15:00,2020,입산자실화,산22-11,안흥,동두천,,경기,08,일요일,11,14:11:00,2020
8662,0.03,08,11,16:23:00,2020,입산자실화,산13,국수,양평,양서,경기,08,일요일,11,14:04:00,2020
8663,0.01,08,11,16:49:00,2020,건축물화재비화,산8-3,노성,보은,수한,충북,08,일요일,11,13:50:00,2020
8664,0.7,08,11,15:50:00,2020,기타,산20-1,금곡,안동,길안,경북,08,일요일,11,12:54:00,2020
8665,0.11,08,11,04:40:00,2020,입산자실화,산251-1,신흥,동해,,강원,08,일요일,11,02:27:00,2020
8666,0.03,07,11,15:40:00,2020,입산자실화,산70,이의,수원,영종,경기,07,토요일,11,14:20:00,2020
8667,1.5,07,11,02:00:00,2020,입산자실화,산36-1,문암,영양,일월,경북,06,금요일,11,17:38:00,2020
8668,0.03,06,11,15:50:00,2020,입산자실화,196-13,천내,금산,제원,충남,06,금요일,11,11:43:00,2020
8669,0.03,05,11,12:32:00,2020,쓰레기소각,산69-5,복장,가평,가평,경기,05,목요일,11,11:17:00,2020
8670,0.01,04,11,14:30:00,2020,입산자실화,산116,이평,철원,동송,강원,04,수요일,11,12:45:00,2020
8671,0.06,03,11,16:30:00,2020,쓰레기소각,산5-5,신대,광주,곤지암,경기,03,화요일,11,14:19:00,2020
8672,0.05,31,10,18:00:00,2020,담뱃불실화,산13-2,가현,김포,통진,경기,31,토요일,10,16:02:00,2020
8673,0.06,31,10,17:25:00,2020,기타,산25,마산,파주,파평,경기,31,토요일,10,15:27:00,2020
8674,0.03,31,10,18:20:00,2020,입산자실화,산195-4,기은,서산,대산,충남,31,토요일,10,15:00:00,2020
8675,0.03,31,10,14:30:00,2020,입산자실화,산14-1,현애,안동,풍산,경북,31,토요일,10,11:57:00,2020
8676,0.01,31,10,02:51:00,2020,입산자실화,산224,대명,남,,대구,31,토요일,10,00:20:00,2020
8677,0.04,30,10,20:30:00,2020,입산자실화,산119-14,호원,의정부,,경기,30,금요일,10,17:26:00,2020
8678,0.1,30,10,15:46:00,2020,입산자실화,산84-1,상진부,평창,진부,강원,30,금요일,10,14:23:00,2020
8679,0.5,30,10,17:00:00,2020,입산자실화,산42-1,불광,은평,,서울,30,금요일,10,11:48:00,2020
8680,0.1,29,10,20:00:00,2020,입산자실화,산99-6,신정,양평,용문,경기,29,목요일,10,14:05:00,2020
8681,0.1,29,10,16:15:00,2020,농산부산물소각,산41,천포,정선,신동,강원,29,목요일,10,14:00:00,2020
8682,0.1,29,10,15:10:00,2020,입산자실화,산51,북군,경주,,경북,29,목요일,10,13:40:00,2020
8683,0.03,29,10,16:30:00,2020,담뱃불실화,산125-1,무송,화성,남양,경기,29,목요일,10,13:25:00,2020
8684,0.1,28,10,18:00:00,2020,쓰레기소각,산9-2,신대,광주,곤지암,경기,28,수요일,10,15:40:00,2020
8685,0.1,28,10,17:30:00,2020,기타,산66,오로,의성,의성,경북,28,수요일,10,15:21:00,2020
8686,0.6,25,10,07:00:00,2020,기타,68.0,고자,삼척,노곡,강원,24,토요일,10,22:22:00,2020
8687,0.5,24,10,10:33:00,2020,기타,산79-1,산운,영양,청기,경북,24,토요일,10,09:11:00,2020
8688,0.01,20,10,17:40:00,2020,입산자실화,산28,동산,밀양,무안,경남,20,화요일,10,16:55:00,2020
8689,0.4,19,10,15:00:00,2020,입산자실화,산1-1,속달,군포,,경기,19,월요일,10,10:34:00,2020
8690,0.06,18,10,17:20:00,2020,입산자실화,산13,요광,금산,추부,충남,18,일요일,10,13:45:00,2020
8691,0.01,18,10,16:30:00,2020,입산자실화,산10,군엄,홍천,화촌,강원,18,일요일,10,13:10:00,2020
8692,0.03,17,10,23:30:00,2020,입산자실화,산68-1,서대,금산,추부,충남,17,토요일,10,21:00:00,2020
8693,0.01,17,10,15:10:00,2020,입산자실화,산42-8,대성,가평,청평,경기,17,토요일,10,13:51:00,2020
8694,0.01,16,10,17:30:00,2020,입산자실화,산48,황,통영,광도,경남,16,금요일,10,15:40:00,2020
8695,0.01,16,10,14:00:00,2020,입산자실화,산46,어현,남원,,전북,16,금요일,10,10:40:00,2020
8696,0.01,15,10,22:00:00,2020,입산자실화,산37,상궈,남원,금지,전북,15,목요일,10,16:10:00,2020
8697,0.01,14,10,20:00:00,2020,담뱃불실화,산65-143,범일,동,,부산,14,수요일,10,18:45:00,2020
8698,0.01,13,10,17:00:00,2020,입산자실화,산10,군엄,홍천,화촌,강원,13,화요일,10,14:40:00,2020
8699,0.01,13,10,10:02:00,2020,입산자실화,산1-6,노곡,김천,농소,경북,13,화요일,10,07:22:00,2020
8700,0.01,11,10,10:30:00,2020,입산자실화,산10,군업,홍천,화촌,강원,11,일요일,10,07:44:00,2020
8701,0.06,10,10,17:00:00,2020,쓰레기소각,산147-13,탑,사천,축동,경남,10,토요일,10,14:44:00,2020
8702,0.05,09,10,00:00:00,2020,입산자실화,산34-2,풍암,홍천,서석,강원,09,금요일,10,17:03:00,2020
8703,0.16,09,10,15:30:00,2020,입산자실화,산100-21,선재,옹진,영흥,인천,09,금요일,10,12:00:00,2020
8704,0.01,07,10,17:30:00,2020,입산자실화,산162-1,운악,가평,,경기,07,수요일,10,15:57:00,2020
8705,0.1,07,10,13:45:00,2020,입산자실화,산14,춘화,밀양,부북,경남,07,수요일,10,10:32:00,2020
8706,0.01,06,10,17:30:00,2020,입산자실화,산102,고성,춘천,사북,강원,06,화요일,10,14:17:00,2020
8707,0.2,27,09,16:50:00,2020,입산자실화,산98,만화,예천,지보,경북,27,일요일,09,12:54:00,2020
8708,0.01,26,09,16:30:00,2020,입산자실화,산6,원달,곡성,죽곡,전남,26,토요일,09,13:37:00,2020
8709,0.1,23,08,22:50:00,2020,기타,산108-3,대동배,포항,남,경북,23,일요일,08,19:12:00,2020
8710,0.01,23,06,18:20:00,2020,농산부산물소각,550-1,가학,광명,,경기,23,화요일,06,17:59:00,2020
8711,0.15,23,06,13:30:00,2020,입산자실화,산271,속초,홍천,동,강원,23,화요일,06,09:45:00,2020
8712,0.01,23,06,08:50:00,2020,기타,산12-1,일직,광명,,경기,23,화요일,06,07:21:00,2020
8713,0.07,22,06,17:00:00,2020,기타,산138,배알미,하남,,경기,22,월요일,06,15:12:00,2020
8714,0.06,21,06,17:47:00,2020,담뱃불실화,산90,왕곡,의왕,,경기,21,일요일,06,15:11:00,2020
8715,0.01,20,06,19:00:00,2020,입산자실화,산148-2,대지,고양,덕양,경기,20,토요일,06,18:18:00,2020
8716,0.02,20,06,14:10:00,2020,기타,산8-12,오니산,김포,대곶,경기,20,토요일,06,13:27:00,2020
8717,0.01,16,06,14:10:00,2020,쓰레기소각,586-2,용두,화성,서신,경기,16,화요일,06,13:46:00,2020
8718,0.02,14,06,16:00:00,2020,건축물화재비화,산237-1,별내,남양주,,경기,14,일요일,06,13:32:00,2020
8719,0.4,13,06,18:00:00,2020,입산자실화,산2-1,원곡,춘천,동,강원,13,토요일,06,15:10:00,2020
8720,0.01,10,06,20:00:00,2020,입산자실화,산3-1,봉무,동,,대구,10,수요일,06,19:54:00,2020
8721,0.1,09,06,20:20:00,2020,담뱃불실화,198-8,웅교,안성,공도,경기,09,화요일,06,18:21:00,2020
8722,0.01,09,06,14:00:00,2020,기타,산70,하사창,하남,,경기,09,화요일,06,12:39:00,2020
8723,2,09,06,22:00:00,2020,기타,산64,석산,양산,동,경남,09,화요일,06,12:00:00,2020
8724,0.04,09,06,14:00:00,2020,입산자실화,177-1,신북,양평,옥천,경기,09,화요일,06,11:41:00,2020
8725,0.01,09,06,13:00:00,2020,기타,산79-27,금곡,북,,부산,09,화요일,06,10:45:00,2020
8726,0.02,09,06,12:05:00,2020,입산자실화,산49,내,기장,기장,부산,09,화요일,06,10:38:00,2020
8727,0.1,08,06,19:15:00,2020,입산자실화,산1-1,품결,춘천,동,강원,08,월요일,06,15:15:00,2020
8728,0.01,08,06,13:25:00,2020,입산자실화,산49,내,기장,기장,부산,08,월요일,06,12:55:00,2020
8729,0.02,08,06,14:30:00,2020,담뱃불실화,산125-40,가산,이천,부발,경기,08,월요일,06,12:27:00,2020
8730,0.01,08,06,12:00:00,2020,기타,산1-8,가산,양산,동,경남,08,월요일,06,09:32:00,2020
8731,0.01,07,06,16:50:00,2020,입산자실화,산40,달전,,,세종,07,일요일,06,14:10:00,2020
8732,0.01,07,06,17:00:00,2020,담뱃불실화,산1702,온천,동래,,부산,07,일요일,06,13:15:00,2020
8733,0.16,07,06,14:25:00,2020,기타,산125-1,매현,포항,죽장,경북,07,일요일,06,11:42:00,2020
8734,0.04,07,06,18:00:00,2020,농산부산물소각,산37,다대,사하,,부산,07,일요일,06,09:41:00,2020
8735,0.2,07,06,07:55:00,2020,기타,산21-3,성곡,칠곡,석적,경북,07,일요일,06,04:50:00,2020
8736,0.05,05,06,16:13:00,2020,기타,산9-8,연지,울진,울진,경북,05,금요일,06,15:17:00,2020
8737,0.1,05,06,18:00:00,2020,건축물화재비화,산38-1,신음,함안,가야,경남,05,금요일,06,14:50:00,2020
8738,0.01,05,06,17:00:00,2020,기타,산89,동원,영주,단산,경북,05,금요일,06,14:32:00,2020
8739,0.06,05,06,00:53:00,2020,입산자실화,산23-1,우목,포항,홍해,경북,05,금요일,06,00:07:00,2020
8740,0.12,04,06,14:55:00,2020,건축물화재비화,산31,무룡,북,,울산,04,목요일,06,13:31:00,2020
8741,0.02,04,06,11:58:00,2020,기타,산130-1,가호,군위,부계,경북,04,목요일,06,10:29:00,2020
8742,0.03,03,06,23:00:00,2020,입산자실화,산95,용,달성,유가,대구,03,수요일,06,21:36:00,2020
8743,0.07,03,06,13:30:00,2020,기타,산9,성곡,칠곡,석적,경북,03,수요일,06,11:18:00,2020
8744,0.01,03,06,01:30:00,2020,담뱃불실화,산25-1,양덕,포항,북,경북,03,수요일,06,00:51:00,2020
8745,0.05,02,06,15:00:00,2020,농산부산물소각,산260,여양,창원,진전,경남,02,화요일,06,12:04:00,2020
8746,0.2,01,06,19:50:00,2020,농산부산물소각,산324,봉산,함양,안의,경남,01,월요일,06,16:31:00,2020
8747,0.21,01,06,15:48:00,2020,쓰레기소각,산145,옥산,영덕,달산,경북,01,월요일,06,12:46:00,2020
8748,0.01,31,05,13:25:00,2020,쓰레기소각,582.0,내곡,고령,대가야,경북,31,일요일,05,12:42:00,2020
8749,0.02,30,05,16:20:00,2020,입산자실화,산51,연호,칠곡,지천,경북,30,토요일,05,14:36:00,2020
8750,0.01,29,05,13:25:00,2020,입산자실화,산214-2,작동,울주,삼동,울산,29,금요일,05,13:01:00,2020
8751,0.1,29,05,13:55:00,2020,기타,산142,덕구,울진,북,경북,29,금요일,05,11:42:00,2020
8752,0.02,28,05,21:00:00,2020,기타,산188-1,초방,화순,이양,전남,28,목요일,05,19:00:00,2020
8753,0.01,28,05,16:00:00,2020,입산자실화,산20-3,두구,금정,,부산,28,목요일,05,11:37:00,2020
8754,0.1,13,05,14:55:00,2020,농산부산물소각,산34,소라,청도,화양,경북,13,수요일,05,13:51:00,2020
8755,0.01,11,05,18:54:00,2020,입산자실화,산223-2,대명,남,,대구,11,월요일,05,17:20:00,2020
8756,0.4,08,05,17:15:00,2020,기타,산52,대관대,횡성,갑천,강원,08,금요일,05,16:00:00,2020
8757,0.07,08,05,17:00:00,2020,건축물화재비화,산58-1외2필,마곡,홍천,서,강원,08,금요일,05,15:00:00,2020
8758,0.03,08,05,16:30:00,2020,입산자실화,산63-1,상오안,홍천,홍천,강원,08,금요일,05,14:50:00,2020
8759,0.1,08,05,14:30:00,2020,담뱃불실화,산437,서포,옹진,덕적,인천,08,금요일,05,11:20:00,2020
8760,0.1,08,05,11:30:00,2020,담뱃불실화,산40,가율,안성,보개,경기,08,금요일,05,10:22:00,2020
8761,0.01,08,05,10:30:00,2020,입산자실화,산1-1,정릉,성북,,서울,08,금요일,05,09:25:00,2020
8762,0.33,07,05,20:40:00,2020,담뱃불실화,산59,장봉,옹진,북도,인천,07,목요일,05,18:05:00,2020
8763,0.02,07,05,17:30:00,2020,쓰레기소각,산55-1,갈월,포천,신북,경기,07,목요일,05,15:59:00,2020
8764,0.03,06,05,20:00:00,2020,기타,444-26,삼패,남양주,,경기,06,수요일,05,18:07:00,2020
8765,0.06,06,05,13:20:00,2020,기타,산199-1,율이,철원,철원,강원,06,수요일,05,11:33:00,2020
8766,0.01,04,05,19:43:00,2020,기타,517-1,도봉,도봉,,서울,04,월요일,05,18:21:00,2020
8767,1,04,05,16:40:00,2020,기타,산51-1,남회룡,봉화,소천,경북,04,월요일,05,13:10:00,2020
8768,85,02,05,09:00:00,2020,건축물화재비화,산203-18,도원,고성,토성,강원,01,금요일,05,20:10:00,2020
8769,0.01,01,05,18:00:00,2020,입산자실화,산151,노천,홍천,동,강원,01,금요일,05,15:21:00,2020
8770,0.2,01,05,16:30:00,2020,입산자실화,산53,상걸,춘천,동,강원,01,금요일,05,14:30:00,2020
8771,0.01,01,05,15:00:00,2020,기타,252.0,정자,성남,분당,경기,01,금요일,05,13:50:00,2020
8772,0.01,01,05,14:31:00,2020,담뱃불실화,525-4,봉정,공주,,충남,01,금요일,05,13:40:00,2020
8773,4,01,05,20:50:00,2020,쓰레기소각,산30.2,신림,울진,울진,경북,01,금요일,05,12:30:00,2020
8774,0.3,30,04,22:50:00,2020,입산자실화,산13-1,용부원,단양,대강,충북,30,목요일,04,18:38:00,2020
8775,0.02,30,04,19:25:00,2020,기타,산41,위성,군위,소보,경북,30,목요일,04,18:20:00,2020
8776,0.01,30,04,20:00:00,2020,입산자실화,산26-1,판대,원주,지정,강원,30,목요일,04,18:05:00,2020
8777,0.4,30,04,19:20:00,2020,건축물화재비화,산162-15,화악,가평,북,경기,30,목요일,04,17:16:00,2020
8778,0.08,30,04,18:00:00,2020,기타,산5-9,내각,남양주,진접,경기,30,목요일,04,15:50:00,2020
8779,0.1,30,04,17:48:00,2020,입산자실화,산91,매곡,안동,풍산,경북,30,목요일,04,15:47:00,2020
8780,0.12,30,04,18:10:00,2020,입산자실화,산11,내,포천,내촌,경기,30,목요일,04,14:39:00,2020
8781,0.01,30,04,13:20:00,2020,입산자실화,산26,고림,용인,처인,경기,30,목요일,04,12:35:00,2020
8782,0.2,30,04,17:00:00,2020,입산자실화,산132-1,여론,홍천,서석,강원,30,목요일,04,12:27:00,2020
8783,0.06,30,04,10:00:00,2020,입산자실화,산20,여래,김해,진영,경남,30,목요일,04,05:00:00,2020
8784,0.2,29,04,17:50:00,2020,건축물화재비화,산124-9,지현,포천,화현,경기,29,수요일,04,15:26:00,2020
8785,0.05,29,04,14:00:00,2020,담뱃불실화,산1-1,공세,용인,기흥,경기,29,수요일,04,11:54:00,2020
8786,0.01,29,04,11:50:00,2020,담뱃불실화,640-4,요당,화성,양감,경기,29,수요일,04,11:05:00,2020
8787,0.03,29,04,01:32:00,2020,담뱃불실화,산59-2,연수,연수,,인천,28,화요일,04,23:57:00,2020
8788,0.01,28,04,18:53:00,2020,입산자실화,산223-2,대명,,,대구,28,화요일,04,18:46:00,2020
